id,Predicted
26018,331003
93881,352793
149106,426967
93253,577784
95541,503438
171849,500580
126285,554172
147946,651043
56768,346570
136476,380620
159929,597473
166948,665252
50928,288597
101425,469759
44112,331033
6301,317054
39101,435523
178255,742265
142210,425643
62246,470037
82760,453787
77434,344562
173971,648054
168573,566456
126031,657464
2165,275329
88462,754285
112590,408587
78653,413855
22206,490511
143201,408305
55115,559250
31678,413501
98729,353697
176742,516272
114037,638089
145169,897946
2913,257385
88825,497446
4005,356967
176476,591518
152169,416694
15896,221370
29425,174664
135323,555997
155767,417029
5206,273142
119580,406879
25649,242331
127661,460788
164215,588905
103777,495909
32835,376240
82389,357494
71257,433265
165414,423426
102360,384068
172770,481034
75898,473039
17422,348789
60095,704776
168394,542819
6915,368709
175757,595884
117915,551817
181335,631735
129166,553998
51643,441633
156602,516888
153237,517331
124578,447589
171532,621595
60991,490273
25918,296348
60555,359234
17104,433213
6765,318335
156276,362355
18383,286116
11036,569424
145293,448061
78330,709773
35903,345282
127777,444381
66379,445426
83580,508713
33556,355080
24142,274944
140019,496741
57054,492364
110890,754888
42636,259230
183045,667082
170000,520923
166785,518961
103174,362350
11049,264315
126805,382628
157965,420836
140922,453430
148651,394230
184592,653766
4252,595242
137478,538274
26980,309553
123316,482116
152071,504344
43836,310323
19239,400860
125723,478389
141653,495964
137166,786828
88706,421421
125671,435551
119492,481514
6418,408807
108117,417670
18706,442196
161861,526374
1170,219753
108765,407451
155836,449950
93448,628343
127195,483113
33160,236975
30157,452763
99892,545227
98338,368834
56396,436626
656,253146
174802,706259
135349,738923
101442,333014
146057,376612
28322,532639
74403,329439
109159,578733
116884,371321
147912,435060
890,271837
48459,478002
2068,198785
151241,555570
110636,429111
62584,441211
29645,630220
44822,298000
158523,538689
70679,882044
35333,275566
69445,409591
136501,367438
7655,359608
124227,445557
20989,494977
131699,452844
69987,700789
6185,314381
89448,515929
10965,324578
5743,424329
67656,590255
153781,743537
181682,795332
72109,295560
101200,405938
22281,264663
25735,329274
61171,577116
8036,290324
82158,377983
68503,407498
19254,364850
43662,296414
7128,354974
129999,553938
144788,462209
83663,586537
37887,531032
154458,690262
60447,829639
49652,334308
66899,390869
164401,519837
167767,695411
172975,382898
112685,375580
40578,278862
179779,677185
167556,384740
145926,452578
61621,290010
47799,447221
56338,985709
182776,635915
85806,365407
124637,527981
174460,627290
79588,818345
21025,437532
62217,238469
160545,642630
8491,303747
12078,133661
22798,242591
24153,370279
82870,363031
10760,249546
101085,432862
18797,398277
105168,351097
36626,299738
96579,646050
5235,251555
122252,420715
110908,680521
176583,639302
49325,536436
85333,471867
144824,435793
52993,220380
84323,261452
26557,348954
50672,312640
31001,274832
30227,295330
112255,287325
162664,448097
137092,402287
159508,553188
17644,348474
22811,264015
70031,640042
135825,473307
90441,576303
152870,369085
661,274089
29110,404325
152460,382320
41638,370191
117606,405305
152666,465805
125902,649200
79592,907345
830,187365
102952,343605
133345,629749
35124,282320
65965,478087
136218,387344
136455,306740
98038,604701
80225,451714
169149,559435
167080,503946
62581,441641
107598,461800
183217,725564
152875,402298
116395,503064
139890,317273
34530,425398
76616,372814
138349,429521
99399,445338
160918,369340
110855,473721
177388,667881
71327,334100
24238,334947
72648,445935
83071,349668
68059,280904
69760,509388
113897,428775
51912,454495
44157,304262
61025,481847
132460,483814
24804,279690
108778,473376
87742,536240
163583,583905
97073,313306
55823,410347
137725,378107
159620,457912
173274,641395
101219,329287
124074,650335
50108,420856
174422,529576
142977,399300
92581,413845
176038,597366
51329,341710
46021,250898
173563,564166
123846,427761
146658,469501
74821,385032
161020,428408
91469,340434
165025,599340
100394,709169
127470,292148
178415,569492
121791,363912
87551,331182
152276,542072
17641,345994
36089,304957
60258,179851
72997,451981
141339,462886
160136,511871
77440,344783
98992,373901
74955,448373
42219,346407
32789,368203
91826,384606
107185,502755
114105,390003
98624,487715
32983,312106
107034,422415
126238,349796
107349,575396
40931,288854
62087,278990
73731,456972
80646,456517
115023,491766
131897,475723
114623,531735
27691,330700
112484,378687
154039,576358
73194,397686
93245,515182
149489,448818
169907,500186
35712,405685
123795,381531
42252,348187
175726,696278
175028,576097
179200,621793
168631,519392
35114,310294
6228,324644
63041,323581
125796,375138
4354,651401
103194,321539
185717,632888
122139,379463
80854,389781
36818,323918
118877,345082
58203,366999
155382,465924
88297,462713
118425,292355
132852,430436
124360,450242
19308,398599
43717,335573
33379,318746
97506,447951
22982,301158
1383,373206
182308,569805
114153,455307
128961,424671
26834,424035
20900,394412
146852,831700
138654,527550
119174,479318
163108,482537
5604,485668
63048,509932
5831,548041
60656,426872
63925,414951
16163,346290
85919,627177
52487,459753
76831,454050
101866,355151
13849,316998
28941,300318
155936,544866
84319,734473
131649,494844
160032,554690
121096,462351
65225,332050
35725,227554
59027,622656
165660,557619
135076,337797
66659,612498
74071,694817
58481,669987
100291,640816
181136,568254
162364,746602
160460,460024
83457,511489
47922,368379
138098,448562
161570,568989
91886,330279
68997,454087
6498,450161
23853,252136
118721,472357
105907,426015
145659,422803
75270,554808
182920,673645
83183,435334
164175,677025
54512,434371
143543,514261
5664,353639
38054,539450
91155,646101
65477,468614
75442,451573
75099,419971
135344,709255
91203,394929
27236,134483
38074,687691
155317,508576
175631,578091
33158,243790
26779,460175
166970,614720
33693,342495
183704,774512
140293,516318
73880,539166
148446,434613
119436,370268
44886,402118
38551,213600
50534,330666
26677,221268
99226,496918
116735,484494
110627,380672
89488,476969
163235,537673
144482,393461
12757,350072
177432,670920
75861,419112
50772,205557
62234,272897
30104,303250
89631,415689
67975,945438
166748,679900
36090,330155
94613,574442
160471,513509
122887,731330
64837,533760
103238,353699
60220,249773
174413,560701
112035,491461
44283,140675
93261,542711
29584,239160
12419,235185
123623,465966
127356,428063
45761,210313
53765,512935
77211,337227
181095,638447
144946,568035
86916,311014
449,320339
160065,440407
1721,385773
162191,525554
99474,374072
79437,392406
55452,904337
157631,506294
7485,305298
105311,454794
168945,447970
45014,451060
54348,315644
46343,587694
70898,320253
139120,655298
62486,393296
64679,381294
87098,363246
143760,341713
141856,560669
172143,438919
2293,323475
28661,364093
30875,310190
165558,647021
130864,721185
150589,568138
100753,402676
15489,377954
40281,315279
142412,556980
60658,439052
81399,655876
6724,260290
114241,488251
16502,366241
71323,428742
1869,230943
142762,442214
84725,419749
80742,512788
142109,779432
67253,295867
157968,492524
24069,365245
124019,522569
61117,319908
38188,257598
150989,550733
50191,338869
167654,519955
170380,672906
92118,392034
133806,618163
99200,328032
110866,541718
126576,503239
42217,333049
120820,517345
155758,427687
87933,308403
1927,269610
184964,731044
144652,605782
67750,473537
140733,506517
170185,447742
362,186019
37458,260797
69682,511566
159403,495236
37648,577002
54504,434787
67085,607928
163624,427990
135127,405100
146051,351949
38092,217269
36907,340993
30789,349466
147833,361579
149038,479248
138021,389535
11352,248902
151824,396505
142394,513887
95298,394257
115268,454755
102017,378008
88549,413704
108634,490281
103292,342793
164683,519190
112853,379071
47568,585427
131737,792143
157140,523087
92376,621329
124681,543735
15948,323355
62556,703471
158327,445912
73614,403934
22065,287208
22929,376189
4065,333293
168856,475007
136562,547810
52113,230241
110958,447444
58176,354624
180852,586057
107030,408739
37265,411887
85525,609409
99483,372182
46176,274792
6347,373600
6750,291770
135588,417450
36863,537175
160343,532484
124266,431650
10404,411176
172895,612995
87743,491224
157584,524439
33196,417310
142080,670063
21962,323222
36681,346900
89618,366284
22575,111205
74865,517608
23086,258600
63230,454955
47900,375742
138047,466232
44428,293809
32545,258884
6893,384150
136357,443375
147506,420071
68942,434298
10344,476044
156343,470705
54375,498861
166802,593541
104660,481798
17191,518432
694,347293
148773,461334
153518,570211
153032,372627
15328,140180
181816,670138
166079,676546
3349,276344
77158,447792
51043,547815
97191,480386
162363,720996
74545,398973
91063,629179
9828,570787
4794,116360
43195,384129
172926,511963
4813,217358
124388,523589
64450,399847
89211,695214
179338,584756
117316,503443
63143,498900
20211,439818
2038,211132
141930,369469
46733,307575
91977,392546
76352,756849
137935,523765
125153,258831
71173,489205
58283,741494
10218,362449
74833,385440
104310,419037
12243,230105
71076,489640
41497,390616
128822,337358
78234,576306
124002,669925
173311,513562
24748,354589
122571,541699
39621,346937
57648,345553
106719,468495
23434,416974
52411,343262
134820,582771
37324,658758
81130,322146
133457,445960
38395,338372
33463,307175
73558,458754
178037,650971
123216,455766
27568,283761
48216,397164
147065,382932
4998,261180
30335,298014
91192,293570
137038,407229
92153,458074
173832,600514
84214,584066
149239,428126
144006,496063
76269,424256
61591,803924
106493,457884
16087,318846
163364,485020
179104,703970
29182,363295
85327,373523
113180,426877
46529,444266
18212,373819
23812,380753
147598,732475
182721,692299
92340,548586
30264,327644
78776,489457
75575,430412
136877,530543
122558,556250
169898,407413
178912,625039
163334,777564
102119,567863
38436,302493
99326,421326
104002,419276
165394,429099
80282,541846
96043,543136
72763,668829
134305,622255
172952,649151
43352,435475
145667,354174
179301,699132
55292,351459
120390,497050
499,329547
167890,570112
28847,356375
86485,656945
23210,319300
11810,295095
13045,383263
70949,371348
131402,440500
107465,392911
132697,383386
139064,482182
151249,507454
178430,560728
6373,368963
167367,515285
108495,453771
121961,431084
113348,328416
110938,795835
36919,332490
6845,380875
75598,488150
78673,458609
2290,347799
52650,572701
96511,391852
165461,485681
158558,476807
7684,355982
138726,587597
68608,543569
96286,406980
94641,700253
156549,434297
50562,371974
164728,488377
15694,312793
130701,428398
7837,319274
177275,563476
15950,347691
94681,604354
115120,325804
151318,632159
17178,420592
148595,669512
67745,511551
129323,323996
122771,488858
181700,677261
147081,417223
101298,455647
182944,658611
184363,721940
118535,321183
168103,482267
73391,466185
8758,344535
64675,335376
12515,281835
114381,496466
164740,570989
168438,450523
60618,316331
158726,525952
88284,473828
142009,514600
134343,364741
140217,661650
33189,356415
102009,497103
127483,280200
2850,244846
92518,389605
38024,343343
117401,455677
159061,464997
104792,340569
64118,326123
98023,471321
46450,457596
177609,623637
105448,429505
113167,349144
154876,586173
66822,692476
20684,348533
53280,384436
18584,360434
136611,468811
162586,468345
46039,363805
181636,618615
104770,429803
35605,711880
72880,762163
57223,417383
96212,504176
146571,420501
96202,547413
119493,532728
158723,527370
149825,440162
82377,401397
17503,288066
65854,305338
89775,364372
103456,560466
143166,345441
97899,482565
33049,352314
20541,217887
166378,481039
142460,378932
78803,451259
127124,421074
46074,340279
168755,518211
138362,513116
180843,577725
61732,813472
51522,239429
91666,416629
135414,948107
73647,498101
13310,383284
156079,475152
135368,474376
94480,403863
113927,504393
177787,765162
154276,413848
44189,414706
67486,596477
92046,282027
132968,488940
92965,693573
145341,528731
9802,691518
58699,366974
108547,342471
44855,308542
22909,204258
150855,598096
129387,665524
92690,520538
170169,479129
21624,289295
14983,368892
151259,570658
125469,451511
99446,336168
75066,364023
104899,338570
134585,496275
61678,417038
5205,261693
124890,437983
138050,461544
25438,454678
69752,475931
181710,648941
13594,404193
167020,471036
95580,387489
164558,617569
184257,608876
35140,308306
82345,404728
5762,328719
68818,379001
131859,532299
170203,517057
20734,300740
137674,667935
13095,605865
32924,324845
32032,459766
135504,398236
24724,249180
39581,279840
26317,254794
175958,589126
49526,472249
92382,570032
30326,470341
39197,484535
23027,324403
90663,463397
125841,540084
166882,463188
43755,472969
83521,526247
80386,410962
182886,560652
6831,313189
107949,548212
183431,600156
180491,563080
81710,377651
66903,388075
123215,410797
144843,390275
88572,409625
48763,403677
133490,277719
115558,436640
120073,447518
55651,420184
96190,446443
58361,349370
183880,550231
132744,567160
164484,463479
115244,414087
116653,381541
128455,433290
17823,275505
66092,595302
14730,291256
44525,337545
57162,359931
48689,292583
185172,621922
90908,358120
3084,453466
11851,278320
115713,711133
100410,622573
157816,447009
35945,285347
9812,784811
33822,460586
98123,550266
59104,315663
96550,627219
21204,355644
66063,694785
140468,406430
9954,365079
155979,583324
137046,574696
34651,424036
33968,393745
78686,521305
112569,502992
85420,433322
113291,356026
149429,468534
165467,446412
20826,286443
74171,383661
135595,345638
170611,514992
161504,456188
184273,663666
98570,355238
52758,714056
161840,518599
81669,478326
165465,453789
152517,526225
76599,299467
106382,459255
66754,356875
168335,400601
45606,388315
182585,633820
36825,327826
64881,419704
27300,192451
62811,411339
93279,770859
180122,557813
95962,649885
99939,574753
96826,290297
177177,673565
62545,197629
41401,275835
21849,455364
86771,555242
102010,512378
39382,375525
82984,441075
182504,614512
115610,415391
75484,384777
49391,407602
118671,431500
162709,432937
70247,319127
28191,407456
50795,254730
34491,261153
140701,527780
97347,489690
44893,311904
6354,325251
75533,452529
45092,304504
134639,469181
105764,624728
41508,260770
164446,483275
172249,539819
124517,342553
5266,222394
120908,599359
16243,299862
29978,252542
78539,380334
174030,542836
38147,278457
27643,281179
61477,467016
159918,511675
50333,254831
22403,401615
15375,225854
139191,288377
61178,553712
26730,285401
15934,242842
26174,343071
161454,565082
139867,359137
72851,595176
75635,452454
154718,590184
165169,406027
119552,541352
103480,474164
31129,410149
13764,229319
107621,384851
103667,538006
26726,251277
161568,567812
163011,394647
112964,442105
31619,327036
88610,369404
180168,692208
121145,347009
34865,361768
163402,514407
66974,638826
97811,472380
81213,533937
145961,766047
121361,513611
139883,464727
115967,582270
19820,223855
98078,525011
33566,320959
151508,388561
183355,563426
76131,437592
81803,403551
154050,670287
5811,313324
174901,651329
170949,450575
11110,250333
146378,489817
151340,477366
44564,320116
111409,367241
169349,406172
521,237232
168221,563937
122054,306552
36586,373210
107695,447473
173834,593032
84686,354157
83685,432741
51873,372476
173667,470535
23180,250999
124393,684137
99011,493734
164113,699769
15104,180794
53947,633063
24721,253844
15279,348163
164100,691246
166947,573279
102577,415196
10360,331806
516,222505
61021,475342
177167,722965
75055,411799
168328,388855
89515,336020
141079,476526
133058,762677
71809,562897
99647,688159
56773,407631
168836,458424
117785,573128
97566,472386
26840,246795
3431,273135
121277,455519
31732,584539
152580,507106
115872,593214
142435,384487
96124,474209
16273,306282
23504,333775
82548,431666
25878,465393
151503,340929
26419,263213
77619,399281
177801,514327
170211,489544
87511,631751
55228,340546
122851,659529
68326,652887
137897,425203
116706,514222
143970,497004
179168,579321
27683,325603
29640,662713
149771,510518
98087,487867
70015,704419
121347,498048
5628,340497
117247,367371
91372,390490
65944,656293
157422,419404
64239,419671
119404,458387
148331,474106
144503,482511
113945,368991
167010,450416
47676,263211
34932,289088
51436,349072
106281,598219
125713,440089
79936,419214
30716,375326
116399,466507
132454,328259
94282,486900
155631,575901
17611,304999
114257,516743
185311,585818
139934,515903
173085,534516
177998,791445
92406,733833
150865,661161
151322,366983
23838,315255
84253,600335
40818,315079
69958,784641
168731,627806
41367,356836
97443,543960
60287,398412
72222,425233
61858,379995
174509,592901
26812,458416
32953,384239
153627,336480
92033,354935
148314,502794
17895,275565
82587,529771
69025,411733
173750,554286
162463,424128
176225,639799
70125,281611
91291,232097
80963,464183
89800,375061
93147,553993
181127,572675
143057,323703
158869,506561
162714,381481
73114,452510
123122,533246
18999,338559
176781,533367
87012,321432
42859,242544
3621,348729
48648,404365
98564,464796
43085,382380
4725,252895
114964,412845
111435,442587
145028,432278
136049,396034
1379,340242
66913,266605
155258,328408
145921,414049
170797,540056
184836,566029
78216,551678
50964,403122
119506,562567
34058,519491
21804,304849
59822,202925
92341,583582
14187,373350
106593,363583
150447,646002
146214,371419
134407,549606
109709,474440
178513,658138
32126,215200
92461,452575
157834,739599
83798,514909
66827,729666
18988,454551
44122,327366
13489,409064
69216,500800
85837,446875
74779,586746
108031,453573
108657,395265
120278,339576
134850,450281
16275,321493
82111,813891
60045,402004
159408,481502
12824,339755
133843,410892
87329,472663
78726,427617
55829,386521
67924,825555
76463,408964
18108,373184
171169,494522
107279,566720
61822,973676
164309,495823
175259,525575
37198,432006
95989,758239
71435,504859
141058,501505
31908,238508
151315,603977
134590,580188
97456,466255
159612,451999
112717,465447
1221,211307
60373,355947
122896,781097
145037,497400
161364,407025
8168,331099
74932,518071
179212,678115
139749,620485
179782,611453
84582,356979
86478,733289
12701,228408
84540,403208
58843,374621
96195,473761
26680,232994
120810,447437
74579,385621
24071,381503
102681,407929
13166,411172
127525,428170
182440,599257
81802,511134
171130,566811
80121,470789
33801,424677
145982,635707
36290,834086
99531,259492
85111,345360
139476,369041
12566,206646
496,349331
62484,366011
87109,412641
109243,572784
152254,535800
89700,456192
8882,423624
50566,458378
11956,125239
71287,396397
143532,538953
26859,340249
91940,474728
74269,460090
15624,233125
142681,520966
69674,457556
82700,445735
5274,314462
43769,372043
177439,713643
144066,800003
74735,318166
133714,332228
172429,473312
136970,572838
57871,312530
34279,432389
52975,142986
11503,297898
176456,796829
113511,369120
147621,567021
115172,388569
146535,395625
179367,624038
44865,336252
151973,459238
100313,787142
152201,496678
129961,509789
157911,378449
23967,303870
27302,199697
77904,439876
173991,590291
45494,346391
162943,491310
145772,566169
115625,504097
172808,508017
17979,307146
181360,586715
161412,505850
131961,452372
160039,575424
180777,516017
167949,488910
136217,415354
66755,381334
148834,624396
64883,446594
53526,343943
95491,428116
47891,357484
116387,500826
31819,536071
42410,642163
43798,454736
105440,348619
179160,547763
109151,532554
4904,220437
179423,680526
25970,395677
172424,448116
154712,480697
119873,444631
161376,515183
128399,529761
16693,375085
98399,358019
56987,322790
122492,410587
176822,580593
39485,342812
27546,369393
49192,489843
162766,412756
176801,532330
76756,326263
87294,466985
144107,424081
74134,876270
76723,311659
84367,353635
132562,502254
152002,352168
131957,488599
98606,382578
7732,365400
135722,394871
17862,271850
8424,385030
154586,524000
65108,486468
111099,636151
178190,724922
35438,164861
37352,450741
159109,529292
36524,352002
19175,404673
167738,745782
13412,392162
6223,340325
175407,533514
24734,363172
108172,469725
44734,328213
59946,264170
55198,321625
60072,426137
176353,663277
36982,286741
108093,527949
109316,561708
173981,508333
169936,564805
138647,469207
120631,605559
136906,557026
123357,601114
158497,495134
135316,567185
43225,587064
22707,197096
182069,617293
146622,434147
2444,401538
9423,393437
106325,335667
18207,372885
117178,495248
166040,471133
64780,573602
140899,434016
78251,572424
179605,727427
131707,516632
87645,405596
166941,533741
179688,803452
70883,442246
114778,367780
79153,357117
169385,546399
17814,333703
77732,386422
142761,439806
92200,388434
101075,393812
156517,472716
22432,287627
20053,397043
100426,794092
39145,421471
89808,407423
53502,327561
149550,531302
81053,529601
5821,342936
85908,527824
24695,251076
84741,263015
172466,741808
163493,566892
109247,598025
113531,470448
83097,340230
90392,508055
125162,413869
148533,493394
19682,391417
6377,278402
140088,446965
165412,433437
122180,521744
73543,507889
146344,534364
110456,557863
158033,483163
84317,647114
16188,365996
102054,390570
167105,631421
70681,875392
50529,420086
152744,514330
34618,355563
177247,607759
32869,321165
154350,543528
88889,401946
36852,672918
54089,387124
45736,212916
122601,502559
13901,443540
38097,243969
151055,512877
182782,649538
41389,264253
19998,268214
137334,497180
77948,589707
13145,334368
146296,492441
47968,318352
185900,827539
59029,580852
134678,539393
184035,836788
66248,372698
126674,469448
69196,601279
113094,384028
4176,251712
87009,348249
23740,371061
47056,229081
37958,373863
93977,436910
118496,412438
101653,486418
45541,331751
184994,618100
92897,502505
125508,401557
140219,713351
8894,342498
106556,356595
158593,461409
49710,347814
119393,483008
110888,734571
68189,420321
156746,413588
85611,524175
102345,546348
81340,396046
123455,462861
150120,517687
117832,544175
98973,414957
105203,315322
103415,353356
5530,422212
168409,479470
49781,284701
172279,621326
9787,622033
46278,373987
158502,462169
128194,360019
133930,432802
107048,485777
153246,597304
73169,465420
178311,739893
117422,342172
144972,418478
95767,457231
58746,637469
102719,529694
3475,540935
82648,346744
86039,548628
119523,492242
130197,593622
86628,315965
141623,491709
131551,591357
1038,291418
56229,305964
100114,468755
134480,461562
86960,414289
62264,679138
55546,870416
3494,178472
121540,504528
98522,266847
47253,297141
6294,315408
78944,692767
44280,87675
53973,512682
116332,494304
153624,375434
131174,399822
114808,459245
52015,193083
154189,514034
6778,373148
164819,538497
56170,391642
111747,677945
78533,291075
116763,420811
12825,352558
84139,586170
39073,430048
121433,572848
96168,387813
41293,320511
56216,317130
166412,480370
7478,355565
141089,673880
5172,261274
96142,419906
17316,327208
39994,384410
87381,463097
147005,657850
79575,846855
122971,360962
151355,461181
90171,412925
5519,359143
109361,467267
99632,611494
156218,570953
63884,404303
158578,451239
38630,251588
158131,383389
136141,413116
110417,546970
113600,567301
84654,388988
92026,392351
177178,698567
166061,645311
68285,463553
113694,538900
28430,765941
121747,484404
170525,481529
162048,539405
139909,477962
57746,259639
105211,286529
123827,407539
119227,448124
65960,426160
67760,501551
50853,345202
120829,548411
69413,794305
32018,433934
25587,385406
69232,565450
76857,413965
14,174897
62783,422631
27788,313177
3146,427740
110960,416947
101207,389323
174185,589605
55931,341542
2647,366693
80414,428193
58484,631985
139937,377791
142039,478319
106586,444868
129361,544823
12584,355482
175905,615348
64947,402907
111620,436249
68234,567834
72315,387407
153293,448474
22954,247455
89224,697870
120344,529573
80966,426295
65741,501464
143461,372985
17139,404974
3544,390644
51809,354627
8544,528788
183401,557692
42466,340111
60952,474035
25283,379977
109452,625550
160265,525708
156502,593847
51152,332493
36300,405113
95797,392789
40259,415643
120350,543247
141451,442505
127734,547596
174678,571776
132098,610722
123628,383325
43849,356212
98589,376731
38701,297175
48610,264162
172605,407314
139911,504836
116010,485749
5961,335470
137827,451191
183592,804524
82687,388144
5084,404280
136425,468889
118500,435546
144947,540348
80466,442421
176558,659537
50791,266357
172489,598555
114705,485195
121989,473097
79541,523346
40671,640891
94256,475986
74127,740667
54273,225550
106998,490011
136637,326049
142131,421469
66816,699825
13547,384199
123217,418104
71319,368494
19357,432156
184263,599462
39245,440511
128698,689464
38203,262299
118652,432913
60964,455591
131000,379865
105751,606993
68805,445700
16023,239117
161440,415199
80233,441365
24598,412954
28067,526657
97893,442472
84203,575647
25081,261725
153193,506336
88040,510037
131378,330349
98835,332709
76601,289186
87900,348302
90689,522946
66777,331571
9614,407107
13916,429024
1974,195317
162652,567620
161835,422812
71577,321031
82301,319807
152463,398937
63910,509413
59878,325191
69897,641548
36734,307694
66323,525561
141018,603271
46009,600654
133992,349870
85260,520186
144940,512327
31927,267497
111418,345163
72471,401987
27404,195530
114669,294400
152333,418423
132809,453461
173720,582757
67454,391749
43203,494785
62287,381250
165252,494267
124781,447843
104845,490788
138962,424244
179811,555278
95921,523977
154294,549076
55035,318221
100381,782762
42935,353086
134962,483446
104215,487370
78832,446779
22669,162127
172218,461684
93491,733223
33034,290131
141205,560141
1348,201543
28060,318005
173967,466355
85385,571302
53597,314046
46000,509494
86185,530265
80877,486308
121972,355800
37491,371224
49835,279379
184890,609011
1424,312591
47701,332930
10368,415499
185657,598388
106357,355378
160565,433900
67781,576218
138241,495246
88750,480534
26815,309567
59646,247438
177901,570252
116086,279618
56161,399719
53899,414871
136830,489428
110767,481498
124735,561851
39332,312387
62922,310939
122383,471783
94818,372101
60860,354403
48674,450906
185382,831874
118279,284847
137982,419603
29124,317347
156912,467268
77911,357495
29284,436194
125854,593581
91160,735952
161391,468392
35756,268954
174318,836357
115839,494922
8503,289457
157582,550974
179773,592764
39102,448327
129604,389702
29495,192486
36813,342718
77824,469201
165788,432829
102600,520222
37125,450036
150194,479131
21224,462772
90023,429700
85043,453745
126227,422710
123297,461791
15042,362767
30349,321045
139753,584144
59070,424867
91830,294915
37811,371456
104791,336473
33057,289929
99850,571481
44685,441836
181872,729079
75251,470996
17876,262510
173455,594111
179041,623864
142050,505430
160376,484710
147098,527390
58281,717931
87084,376484
103327,503715
113729,501113
62103,496914
126224,400863
117829,540607
73364,364807
162602,448973
126392,367666
26163,371172
135326,535514
51733,327049
83208,489707
150416,533989
105123,359228
94202,439450
144602,500410
37054,236937
2630,315313
122342,730566
150559,461547
3102,275322
158661,534884
24800,254648
58840,316944
92280,376565
128252,387567
115802,463851
14817,325087
4174,264587
159286,498677
94925,450519
40387,629522
8190,294832
92432,406997
71046,493785
91686,474220
140698,485795
41394,227059
145523,508192
118014,535792
21700,289292
16377,401181
117275,442543
23408,449442
34502,350415
185445,626693
76322,652692
119680,381128
105798,719311
160788,544346
132321,436571
103615,479835
60410,408889
52431,429647
103681,468821
118818,478356
151923,359030
33592,362947
123607,412180
72842,609797
152826,424670
98081,505864
56919,289483
48827,220173
43721,352803
141746,491433
41949,414809
131839,536496
9344,339891
154262,401654
33288,232218
53068,246438
86881,504437
139931,462094
28172,365119
33064,294062
132964,485469
6659,291506
41439,308327
173569,612704
51884,321952
79344,412854
135953,541729
111168,427873
21917,292122
175399,633676
83416,435065
106679,429589
7803,288773
144251,961961
14049,296218
110009,438830
19063,372266
167231,563747
30155,412286
142986,498973
87017,343632
98611,343151
28751,394825
31691,459505
174308,820568
156588,411346
80324,621833
132929,561428
185162,709516
3309,322838
139618,454353
95357,366725
179015,613317
95640,437021
125040,498286
77416,308834
105189,320893
88685,554714
97858,460814
135150,333498
167898,434875
3832,428698
74829,402482
93085,435682
13030,366711
83814,511413
23760,323607
117845,470911
33826,486466
116235,389704
76780,316672
45419,262558
150227,465548
64885,436312
55808,359009
72958,489246
14481,350193
47379,403948
27661,391727
50159,499097
168050,560025
72270,443129
176165,686105
22306,311973
174014,569941
174334,620122
128398,510536
146498,491099
77060,357503
130041,473857
47515,248594
127454,446392
185456,689845
27186,159248
90747,460618
11996,155671
87973,395518
105528,729115
34594,312996
137401,612838
167714,526253
153799,354338
26483,302331
84134,562078
115695,695749
168406,476905
160508,426301
28857,343966
133965,590885
123199,412553
85900,496941
162853,489844
6882,293891
185668,658462
30203,279072
23737,352784
79955,500948
81497,476150
58770,203749
142117,365916
124597,519710
61352,517774
67562,500836
122915,315796
146661,518235
124052,647243
114732,475832
141060,497949
86746,562616
88573,370909
34302,294471
9714,482370
140126,506488
131720,568961
162035,407304
173464,537590
140266,441032
57560,469466
55906,210000
147298,405540
26477,307933
27915,313548
136272,509776
59771,674788
21560,432520
142489,451732
39115,475524
87497,532539
166171,508332
14501,459287
4387,269655
76944,302511
46423,314102
91832,308507
74557,413777
182741,710291
77870,601052
143208,435073
44046,291642
88335,384168
97923,492541
110779,446337
30371,264057
61865,230569
2098,294068
30489,326130
53989,376816
170815,562734
34273,402008
72696,440605
85554,405644
158826,482982
21295,375296
99636,660779
184981,617497
11088,186459
179567,647616
10961,364803
11691,276316
178084,669471
78305,645331
164510,520878
97386,436933
25664,280825
80901,348384
76659,367969
106414,373611
164347,556737
62456,315829
32703,288829
129518,427194
61381,414320
108939,476083
82233,277303
103785,455754
84469,450432
184903,616476
51898,312426
130043,492094
142637,470208
96691,762671
19457,336011
104091,469687
179368,571134
61120,322795
135766,443698
179003,604730
184433,699179
100955,419967
74172,395816
91388,386939
83992,519495
18066,344407
95073,575995
30391,350509
92954,526865
53791,340174
80180,474451
12007,219613
36273,395116
135129,393420
37724,293295
321,353346
172312,694092
183181,604268
16214,334724
13125,389640
144838,535075
167435,755197
105859,374514
17181,422975
9888,468490
173283,576291
112135,521030
36172,287340
180313,616149
6652,293730
73202,431837
49309,471026
121891,339869
146137,467850
25400,298558
152296,607258
128366,536592
113980,463858
152819,385328
34455,370906
78520,682417
33348,263992
138056,383445
54279,314415
140315,457770
79875,331652
67643,860514
45515,318499
130464,325510
66079,447038
70763,928699
55054,286679
88874,544198
97328,432206
69757,459618
76383,747340
62211,294733
21375,333961
10882,313799
32027,380682
177205,638596
19962,294540
10846,307972
116163,440388
106208,420250
127064,415831
158042,429635
41148,359687
148671,526770
13178,416477
144563,517136
6567,348696
98050,469806
75756,519556
128982,461318
135861,473954
18478,303354
172476,458109
35192,363438
167944,479095
80408,434055
48569,333818
115572,413576
66400,471001
181118,563813
137419,512807
122777,512248
78949,609258
55620,400564
108153,389178
122770,474846
85276,385063
180810,575939
74876,394453
42379,481001
76983,350233
67590,486839
130257,646710
180380,562587
85769,474452
37079,308344
107490,366539
